wavelength,flux,error
6126.6953125,170.89999389648438,6.835999488830566
6136.6982421875,168.6999969482422,6.747999668121338
6146.70068359375,171.6999969482422,6.86799955368042
6156.70361328125,171.6999969482422,6.86799955368042
6166.7060546875,161.3000030517578,6.452000141143799
6176.708984375,171.10000610351562,6.843999862670898
6186.71142578125,172.8000030517578,6.9120001792907715
6196.71435546875,171.10000610351562,6.843999862670898
6206.716796875,173.8000030517578,6.952000141143799
6216.71923828125,169.39999389648438,6.775999546051025
6226.72216796875,171.6999969482422,6.86799955368042
6236.724609375,167.0,6.679999828338623
6246.7275390625,166.0,6.639999866485596
6256.72998046875,163.60000610351562,6.544000148773193
6266.73291015625,170.10000610351562,6.803999900817871
6276.7353515625,170.10000610351562,6.803999900817871
6286.73828125,170.10000610351562,6.803999900817871
6296.74072265625,168.10000610351562,6.723999977111816
6311.7451171875,164.3000030517578,6.572000026702881
6331.75048828125,165.5,6.619999885559082
6351.755859375,166.0,6.639999866485596
6371.76123046875,165.8000030517578,6.631999969482422
6391.7666015625,165.5,6.619999885559082
6411.77197265625,161.8000030517578,6.4720001220703125
6431.77734375,162.5,6.5
6451.78271484375,163.10000610351562,6.52400016784668
6471.7880859375,160.6999969482422,6.427999496459961
6491.79345703125,156.1999969482422,6.247999668121338
6511.798828125,161.0,6.440000057220459
6531.80419921875,160.3000030517578,6.4120001792907715
6551.8095703125,153.60000610351562,6.144000053405762
6571.81494140625,138.8000030517578,5.552000045776367
6591.8203125,155.3000030517578,6.211999893188477
6611.82568359375,157.5,6.299999713897705
6631.8310546875,155.89999389648438,6.235999584197998
6651.83642578125,156.39999389648438,6.255999565124512
6671.841796875,153.89999389648438,6.155999660491943
6691.84716796875,155.0,6.199999809265137
6711.8525390625,152.0,6.079999923706055
6731.85791015625,152.5,6.099999904632568
6751.86328125,151.39999389648438,6.055999755859375
6771.86865234375,151.1999969482422,6.047999858856201
6791.8740234375,150.1999969482422,6.007999897003174
6811.87939453125,149.60000610351562,5.984000205993652
6831.884765625,148.3000030517578,5.932000160217285
6851.89013671875,145.89999389648438,5.835999488830566
6871.8955078125,147.10000610351562,5.884000301361084
6891.90087890625,146.5,5.859999656677246
6911.90625,145.1999969482422,5.807999610900879
6931.91162109375,145.1999969482422,5.807999610900879
6951.9169921875,144.0,5.759999752044678
6971.92236328125,142.0,5.679999828338623
6991.927734375,142.89999389648438,5.715999603271484
7011.93310546875,139.0,5.559999942779541
7031.9384765625,139.1999969482422,5.567999839782715
7051.94384765625,141.89999389648438,5.675999641418457
7071.94921875,140.39999389648438,5.615999698638916
7091.95458984375,138.8000030517578,5.552000045776367
7111.9599609375,138.89999389648438,5.555999755859375
7131.96533203125,137.6999969482422,5.507999897003174
7151.970703125,137.0,5.480000019073486
7171.9765625,135.6999969482422,5.427999973297119
7191.98193359375,133.10000610351562,5.324000358581543
7211.9873046875,133.39999389648438,5.335999488830566
7231.99267578125,135.10000610351562,5.404000282287598
7251.998046875,135.3000030517578,5.4120001792907715
7272.00341796875,134.89999389648438,5.395999431610107
7292.0087890625,132.1999969482422,5.287999629974365
7312.01416015625,132.89999389648438,5.315999507904053
7332.01953125,132.10000610351562,5.283999919891357
7352.02490234375,131.1999969482422,5.247999668121338
7372.0302734375,131.0,5.239999771118164
7392.03564453125,128.10000610351562,5.124000072479248
7412.041015625,126.0999984741211,5.043999671936035
7432.04638671875,128.89999389648438,5.155999660491943
7452.0517578125,128.1999969482422,5.127999782562256
7472.05712890625,128.60000610351562,5.144000053405762
7492.0625,127.30000305175781,5.0920000076293945
7512.06787109375,126.5,5.059999942779541
7532.0732421875,126.19999694824219,5.047999858856201
7552.07861328125,125.80000305175781,5.0320000648498535
7572.083984375,125.0999984741211,5.003999710083008
7592.08935546875,124.30000305175781,4.9720001220703125
7612.0947265625,124.0,4.960000038146973
7632.1005859375,124.4000015258789,4.97599983215332
7652.10595703125,122.4000015258789,4.895999908447266
7672.111328125,118.80000305175781,4.751999855041504
7692.11669921875,120.5999984741211,4.823999881744385
7712.1220703125,120.69999694824219,4.827999591827393
7732.12744140625,121.0999984741211,4.843999862670898
7752.1328125,119.0999984741211,4.763999938964844
7772.13818359375,119.9000015258789,4.796000003814697
7792.1435546875,119.0,4.759999752044678
7812.14892578125,119.0,4.759999752044678
7832.154296875,117.9000015258789,4.716000080108643
7852.15966796875,118.30000305175781,4.73199987411499
7872.1650390625,118.0,4.71999979019165
7892.17041015625,117.69999694824219,4.7079997062683105
7912.17578125,116.0999984741211,4.644000053405762
7932.18115234375,114.5999984741211,4.5839996337890625
7952.1865234375,113.69999694824219,4.547999858856201
7972.1923828125,115.5,4.619999885559082
7992.19775390625,113.80000305175781,4.552000045776367
8012.203125,114.5,4.579999923706055
8032.20849609375,113.19999694824219,4.5279998779296875
8052.2138671875,111.80000305175781,4.4720001220703125
8072.21923828125,112.30000305175781,4.492000102996826
8092.224609375,109.80000305175781,4.392000198364258
8112.22998046875,111.69999694824219,4.4679999351501465
8132.2353515625,111.80000305175781,4.4720001220703125
8152.24072265625,111.0,4.440000057220459
8172.24609375,110.69999694824219,4.427999973297119
8192.251953125,106.5999984741211,4.263999938964844
8212.2568359375,108.30000305175781,4.332000255584717
8232.2626953125,107.5999984741211,4.303999900817871
8252.267578125,107.80000305175781,4.311999797821045
8272.2734375,107.9000015258789,4.315999984741211
8292.2783203125,107.5,4.299999713897705
8312.2841796875,107.0,4.279999732971191
8332.2890625,103.5,4.139999866485596
8352.294921875,105.4000015258789,4.216000080108643
8372.2998046875,105.30000305175781,4.211999893188477
8392.3056640625,104.30000305175781,4.171999931335449
8412.3115234375,104.5999984741211,4.184000015258789
8432.31640625,102.9000015258789,4.116000175476074
8452.322265625,103.4000015258789,4.136000156402588
8472.3271484375,102.5999984741211,4.103999614715576
8492.3330078125,97.19999694824219,3.8879997730255127
8512.337890625,100.4000015258789,4.015999794006348
8532.34375,97.39998626708984,3.8959994316101074
8552.3486328125,87.80000305175781,3.51200008392334
8572.3544921875,101.19999694824219,4.047999858856201
8592.359375,99.80000305175781,3.992000102996826
8612.365234375,99.80000305175781,3.992000102996826
8632.3701171875,100.0,4.0
8652.3759765625,97.0999984741211,3.883999824523926
8672.3818359375,88.10001373291016,3.524000406265259
8692.38671875,96.80000305175781,3.871999979019165
8702.3896484375,96.0,3.8399999141693115
8722.39453125,95.30000305175781,3.812000036239624
8742.400390625,95.5999984741211,3.8239998817443848
8762.4052734375,95.80000305175781,3.8320000171661377
8782.4111328125,93.4000015258789,3.7360000610351562
8802.4169921875,93.5,3.740000009536743
8822.421875,92.30000305175781,3.692000150680542
8842.427734375,93.69999694824219,3.747999906539917
8862.4326171875,92.19999694824219,3.687999725341797
8882.4384765625,92.4000015258789,3.69599986076355
8902.443359375,92.0,3.679999828338623
8922.44921875,91.0999984741211,3.6439998149871826
8942.4541015625,91.4000015258789,3.6559998989105225
8962.4599609375,91.9000015258789,3.675999879837036
8982.46484375,89.4000015258789,3.5759999752044678
9002.470703125,88.9000015258789,3.555999994277954
9022.4755859375,89.0999984741211,3.563999891281128
9042.4814453125,88.0999984741211,3.5239999294281006
9062.4873046875,88.0999984741211,3.5239999294281006
9082.4921875,85.4000015258789,3.4159998893737793
9102.498046875,86.5,3.4600000381469727
9122.5029296875,87.30000305175781,3.492000102996826
9142.5087890625,86.5,3.4600000381469727
9162.513671875,86.0,3.43999981880188
9182.51953125,86.0999984741211,3.443999767303467
9202.5244140625,83.5,3.3399999141693115
9222.5302734375,82.80000305175781,3.312000036239624
9242.53515625,83.4000015258789,3.3359999656677246
9262.541015625,83.9000015258789,3.3559999465942383
9282.546875,84.5,3.379999876022339
9302.5517578125,84.0,3.359999895095825
9322.5576171875,84.80000305175781,3.3919999599456787
9342.5625,83.5,3.3399999141693115
9362.568359375,82.0,3.2799999713897705
9382.5732421875,82.80000305175781,3.312000036239624
9402.5791015625,82.0999984741211,3.2839999198913574
9422.583984375,80.5999984741211,3.2239999771118164
9442.58984375,82.19999694824219,3.2879998683929443
9462.5947265625,81.69999694824219,3.2679998874664307
9482.6005859375,80.0999984741211,3.2039997577667236
9502.6064453125,80.30000305175781,3.2120001316070557
9522.611328125,79.5999984741211,3.18399977684021
9542.6171875,78.5,3.1399998664855957
9562.6220703125,79.9000015258789,3.196000099182129
9582.6279296875,79.5999984741211,3.18399977684021
9602.6328125,78.80000305175781,3.1519999504089355
9622.638671875,78.38935089111328,3.1355738639831543
9642.6435546875,78.17941284179688,3.127176523208618
9662.6494140625,77.17265319824219,3.0869059562683105
9682.654296875,77.62555694580078,3.1050221920013428
9702.66015625,77.20777893066406,3.088311195373535
9722.666015625,77.64972686767578,3.1059889793395996
9742.6708984375,75.86094665527344,3.034437894821167
9762.6767578125,76.4954833984375,3.059819221496582
9782.681640625,76.06363677978516,3.0425453186035156
9802.6875,75.68952941894531,3.027581214904785
9822.6923828125,75.96312713623047,3.038525104522705
9842.6982421875,75.3692626953125,3.0147705078125
9862.703125,75.00386810302734,3.000154733657837
9882.708984375,74.73538208007812,2.989415168762207
9902.71484375,73.63179016113281,2.9452714920043945
9922.7197265625,74.30486297607422,2.9721944332122803
9942.7255859375,74.20057678222656,2.9680230617523193
9962.73046875,73.79315185546875,2.951725959777832
9982.736328125,73.5711669921875,2.9428465366363525
10002.7412109375,73.23773193359375,2.929509162902832
10022.7470703125,73.00727844238281,2.9202911853790283
10042.751953125,71.38765716552734,2.855506181716919
10062.7578125,68.9941635131836,2.7597665786743164
10082.7626953125,71.87686920166016,2.875074625015259
10102.7685546875,71.76548767089844,2.870619535446167
10122.7744140625,71.37299346923828,2.854919672012329
10142.779296875,70.70594787597656,2.828237771987915
10162.78515625,70.12577819824219,2.8050310611724854
10182.7900390625,69.87606811523438,2.7950427532196045
10202.7958984375,69.50995635986328,2.78039813041687
10222.80078125,69.1630630493164,2.7665224075317383
10242.806640625,69.81610107421875,2.7926440238952637
10262.8115234375,69.54940795898438,2.7819762229919434
10282.8173828125,69.45960998535156,2.7783844470977783
10302.8232421875,68.42381286621094,2.736952543258667
10322.828125,68.63899230957031,2.7455596923828125
10342.833984375,66.83367919921875,2.673346996307373
10362.8388671875,67.94361114501953,2.7177443504333496
10382.8447265625,66.94673156738281,2.6778693199157715
10402.849609375,66.83846282958984,2.6735384464263916
10422.85546875,66.82946014404297,2.6731784343719482
10442.8603515625,67.02232360839844,2.6808929443359375
10462.8662109375,65.49031066894531,2.619612455368042
10482.8720703125,65.92070770263672,2.6368281841278076
10502.876953125,66.0357894897461,2.6414315700531006
10522.8828125,65.72431945800781,2.6289727687835693
10542.8876953125,65.11802673339844,2.6047210693359375
10562.8935546875,65.3973388671875,2.615893602371216
10582.8984375,63.704410552978516,2.5481762886047363
10602.904296875,63.85567092895508,2.554226875305176
10622.9091796875,64.45622253417969,2.5782487392425537
10642.9150390625,63.76211166381836,2.5504844188690186
10662.9208984375,63.09300994873047,2.5237202644348145
10682.92578125,62.50492858886719,2.500197172164917
10702.931640625,61.494239807128906,2.4597694873809814
10722.9365234375,62.41352081298828,2.4965407848358154
10742.9423828125,61.497779846191406,2.4599111080169678
10762.947265625,61.42462921142578,2.4569849967956543
10782.953125,61.01913070678711,2.440765142440796
10802.9580078125,62.052730560302734,2.4821090698242188
10822.9638671875,59.184959411621094,2.367398262023926
10842.9697265625,59.994930267333984,2.399797201156616
10862.974609375,61.08934020996094,2.443573474884033
10882.98046875,58.11977005004883,2.3247907161712646
10902.9853515625,60.28704071044922,2.4114816188812256
10922.9912109375,59.63124084472656,2.385249614715576
10942.99609375,55.91788864135742,2.23671555519104
10963.001953125,57.40626907348633,2.296250820159912
10983.0068359375,57.286659240722656,2.291466236114502
11003.0126953125,58.664100646972656,2.3465640544891357
11023.0185546875,57.37828826904297,2.2951314449310303
11043.0234375,58.0347785949707,2.3213911056518555
11063.029296875,57.941829681396484,2.3176732063293457
11083.0341796875,57.65679168701172,2.306271553039551
11103.0400390625,57.64046096801758,2.3056182861328125
11123.044921875,56.80030822753906,2.272012233734131
11143.05078125,56.861759185791016,2.274470329284668
11163.0556640625,56.931671142578125,2.27726674079895
11183.0615234375,56.697418212890625,2.2678966522216797
11203.0673828125,55.52505111694336,2.2210021018981934
11223.072265625,56.43431091308594,2.2573723793029785
11243.078125,56.0968017578125,2.2438719272613525
11263.0830078125,54.65652084350586,2.18626070022583
11283.0888671875,55.412078857421875,2.2164831161499023
11303.09375,54.57809066772461,2.1831235885620117
11323.099609375,54.91460037231445,2.1965839862823486
11343.1044921875,54.53310012817383,2.181324005126953
11363.1103515625,54.92914962768555,2.1971659660339355
11383.1162109375,53.72719955444336,2.149087905883789
11403.12109375,53.25865936279297,2.1303462982177734
11423.126953125,53.49507141113281,2.1398026943206787
11443.1318359375,53.430179595947266,2.13720703125
11463.1376953125,54.13747024536133,2.165498733520508
11483.142578125,53.711700439453125,2.148468017578125
11503.1484375,53.54111099243164,2.1416444778442383
11523.1533203125,53.23780059814453,2.129512071609497
11543.1591796875,53.445899963378906,2.13783597946167
11563.1650390625,52.95668029785156,2.118267059326172
11583.169921875,52.85517883300781,2.1142070293426514
11603.17578125,51.66225051879883,2.0664899349212646
11623.1806640625,50.98537063598633,2.039414882659912
11643.1865234375,51.50770950317383,2.0603082180023193
11663.19140625,51.4989013671875,2.0599560737609863
11683.197265625,51.695518493652344,2.0678207874298096
11703.2021484375,50.841819763183594,2.03367280960083
11723.2080078125,51.5561408996582,2.0622456073760986
11743.2138671875,51.48318099975586,2.0593271255493164
11763.21875,50.051368713378906,2.0020546913146973
11783.224609375,49.75910949707031,1.9903643131256104
11803.2294921875,50.970699310302734,2.038827896118164
11823.2353515625,50.24544143676758,2.009817600250244
11843.240234375,48.556640625,1.9422656297683716
11863.24609375,50.07569885253906,2.00302791595459
11883.251953125,48.381568908691406,1.935262680053711
11903.2568359375,49.32461929321289,1.9729846715927124
11923.2626953125,49.74626159667969,1.989850401878357
11943.267578125,49.662479400634766,1.9864991903305054
11963.2734375,48.905521392822266,1.9562208652496338
11983.2783203125,46.6833610534668,1.8673343658447266
12003.2841796875,47.970741271972656,1.9188295602798462
12023.2890625,48.90864181518555,1.9563456773757935
12043.294921875,46.935970306396484,1.8774387836456299
12063.30078125,48.36389923095703,1.9345558881759644
12083.3056640625,46.138038635253906,1.8455214500427246
12103.3115234375,47.1668701171875,1.8866747617721558
12123.31640625,47.6859016418457,1.9074360132217407
12143.322265625,47.75809097290039,1.9103236198425293
12163.3271484375,47.75606918334961,1.9102426767349243
12183.3330078125,47.453948974609375,1.8981579542160034
12203.337890625,47.2193603515625,1.8887743949890137
12223.34375,47.08216094970703,1.8832863569259644
12243.349609375,46.83694839477539,1.8734779357910156
12263.3544921875,46.75682067871094,1.8702727556228638
12283.3603515625,46.00920104980469,1.8403680324554443
12303.365234375,46.422119140625,1.8568847179412842
12323.37109375,46.05794906616211,1.8423179388046265
12343.3759765625,45.987701416015625,1.839508056640625
12363.3818359375,45.910850524902344,1.836434006690979
12383.3876953125,45.92177963256836,1.8368711471557617
12403.392578125,45.23551940917969,1.8094207048416138
12423.3984375,45.11307144165039,1.8045228719711304
12443.4033203125,44.90644073486328,1.7962576150894165
12463.4091796875,45.01887893676758,1.8007551431655884
12483.4140625,44.924720764160156,1.796988844871521
12503.419921875,44.91299057006836,1.7965196371078491
12523.4248046875,44.21992874145508,1.7687971591949463
12543.4306640625,44.39183044433594,1.7756731510162354
12563.4365234375,44.098548889160156,1.7639418840408325
12583.44140625,43.93693923950195,1.7574775218963623
12603.447265625,43.9498405456543,1.7579935789108276
12623.4521484375,43.61957931518555,1.7447831630706787
12643.4580078125,43.48155975341797,1.739262342453003
12663.462890625,43.32548141479492,1.733019232749939
12683.46875,42.65121841430664,1.7060487270355225
12703.474609375,43.29648971557617,1.731859564781189
12723.4794921875,43.12049865722656,1.7248198986053467
12743.4853515625,42.70111846923828,1.7080446481704712
12763.490234375,42.855690002441406,1.714227557182312
12783.49609375,42.60778045654297,1.7043111324310303
12803.5009765625,41.91643142700195,1.6766571998596191
12823.5068359375,37.545040130615234,1.501801609992981
12843.51171875,41.10097122192383,1.6440387964248657
12863.517578125,41.556068420410156,1.6622426509857178
12883.5234375,41.62078094482422,1.6648311614990234
12903.5283203125,41.19453048706055,1.6477811336517334
12923.5341796875,41.474910736083984,1.658996343612671
12943.5390625,41.17267990112305,1.6469072103500366
12963.544921875,41.38526153564453,1.6554104089736938
12983.5498046875,40.89680099487305,1.6358720064163208
13003.5556640625,41.077430725097656,1.643097162246704
13023.5615234375,40.56111145019531,1.6224443912506104
13043.56640625,40.27732849121094,1.6110930442810059
13063.572265625,40.578399658203125,1.6231359243392944
13083.5771484375,40.400970458984375,1.6160387992858887
13103.5830078125,40.22858810424805,1.6091434955596924
13123.587890625,39.244319915771484,1.569772720336914
13143.59375,39.96184158325195,1.5984736680984497
13163.599609375,38.721561431884766,1.5488624572753906
13183.6044921875,39.54685974121094,1.5818743705749512
13203.6103515625,39.65904998779297,1.5863620042800903
13223.615234375,39.35504913330078,1.5742019414901733
13243.62109375,39.398040771484375,1.575921654701233
13263.6259765625,39.026248931884766,1.5610499382019043
13283.6318359375,38.90589904785156,1.556235909461975
13303.63671875,38.13821029663086,1.5255284309387207
13323.642578125,38.17301940917969,1.5269207954406738
13343.6484375,38.81599044799805,1.5526396036148071
13363.6533203125,38.518890380859375,1.5407556295394897
13383.6591796875,38.2805290222168,1.5312211513519287
13403.6640625,37.76020050048828,1.5104080438613892
13423.669921875,38.0766716003418,1.5230668783187866
13443.6748046875,38.0714111328125,1.52285635471344
13463.6806640625,37.79042053222656,1.511616826057434
13483.6865234375,37.86344909667969,1.5145379304885864
13503.69140625,37.239280700683594,1.489571213722229
13523.697265625,37.56161117553711,1.5024644136428833
13543.7021484375,37.40583038330078,1.4962332248687744
13563.7080078125,36.37253952026367,1.4549015760421753
13583.712890625,37.082889556884766,1.4833155870437622
13603.71875,36.56011962890625,1.462404727935791
13623.724609375,36.80767059326172,1.4723068475723267
13643.7294921875,36.34309005737305,1.4537235498428345
13663.7353515625,36.6149787902832,1.4645991325378418
13683.740234375,36.05030059814453,1.4420119524002075
13703.74609375,35.855770111083984,1.4342308044433594
13723.7509765625,36.14876937866211,1.4459507465362549
13743.7568359375,35.94990158081055,1.4379960298538208
13763.76171875,35.47024154663086,1.4188096523284912
13783.767578125,35.840248107910156,1.4336098432540894
13803.7734375,35.76660919189453,1.430664300918579
13823.7783203125,35.34777069091797,1.4139107465744019
13843.7841796875,35.586490631103516,1.4234596490859985
13863.7890625,35.14371871948242,1.405748724937439
13883.794921875,35.35803985595703,1.4143215417861938
13903.7998046875,35.02037811279297,1.4008151292800903
13923.8056640625,35.14186096191406,1.4056744575500488
13943.8115234375,34.90345001220703,1.3961379528045654
13963.81640625,34.730628967285156,1.3892251253128052
13983.822265625,34.88447189331055,1.395378828048706
14003.8271484375,34.11927032470703,1.364770770072937
14023.8330078125,34.23630142211914,1.3694519996643066
14043.837890625,34.00965118408203,1.3603860139846802
14063.84375,33.987579345703125,1.359503149986267
14083.849609375,34.047760009765625,1.361910343170166
14103.8544921875,34.02320861816406,1.3609282970428467
14123.8603515625,33.15822982788086,1.3263291120529175
14143.865234375,33.262821197509766,1.3305127620697021
14163.87109375,33.5283088684082,1.3411322832107544
14183.8759765625,33.48542022705078,1.339416742324829
14203.8818359375,33.168399810791016,1.3267359733581543
14223.88671875,32.381370544433594,1.2952548265457153
14243.892578125,32.78812026977539,1.311524748802185
14263.8984375,32.21186065673828,1.288474440574646
14283.9033203125,32.14038848876953,1.2856155633926392
14303.9091796875,32.289798736572266,1.2915918827056885
14323.9140625,32.435760498046875,1.297430396080017
14343.919921875,32.34524917602539,1.2938098907470703
14363.9248046875,32.44546890258789,1.2978187799453735
14383.9306640625,32.498260498046875,1.2999303340911865
14403.9365234375,31.061979293823242,1.2424790859222412
14423.94140625,31.63612937927246,1.2654451131820679
14443.947265625,31.340560913085938,1.2536224126815796
14463.9521484375,31.92845916748047,1.277138352394104
14483.9580078125,31.659250259399414,1.2663699388504028
14503.962890625,31.410310745239258,1.256412386894226
14523.96875,30.980670928955078,1.2392268180847168
14543.974609375,30.974090576171875,1.2389636039733887
14563.9794921875,30.84511947631836,1.233804702758789
14583.9853515625,31.365230560302734,1.254609227180481
14603.990234375,31.144630432128906,1.2457852363586426
14623.99609375,30.77849006652832,1.2311395406723022
14644.0009765625,30.735769271850586,1.2294307947158813
14664.0068359375,30.545820236206055,1.2218327522277832
14684.0126953125,30.629289627075195,1.2251715660095215
14704.017578125,30.411020278930664,1.2164407968521118
14724.0234375,30.237720489501953,1.2095087766647339
14744.0283203125,29.758649826049805,1.1903460025787354
14764.0341796875,29.812580108642578,1.1925032138824463
14784.0390625,29.585729598999023,1.1834291219711304
14804.044921875,30.174020767211914,1.2069607973098755
14824.05078125,29.931310653686523,1.1972523927688599
14844.0556640625,29.492279052734375,1.1796910762786865
14864.0615234375,29.7726993560791,1.1909079551696777
14884.06640625,27.471939086914062,1.0988775491714478
14904.072265625,29.798120498657227,1.191924810409546
14924.0771484375,29.584110260009766,1.1833643913269043
14944.0830078125,29.79184913635254,1.191673994064331
14964.0888671875,28.8944091796875,1.1557763814926147
14984.09375,29.295040130615234,1.1718015670776367
15004.099609375,29.246049880981445,1.169842004776001
15024.1044921875,28.052209854125977,1.1220883131027222
15044.1103515625,27.62425994873047,1.1049703359603882
15064.115234375,27.35257911682129,1.0941030979156494
15084.12109375,28.278120040893555,1.13112473487854
15104.1259765625,29.055700302124023,1.162227988243103
15124.1318359375,28.50322914123535,1.1401290893554688
15144.1376953125,28.277530670166016,1.1311012506484985
15164.142578125,28.41337013244629,1.1365348100662231
15184.1484375,28.49428939819336,1.139771580696106
15204.1533203125,28.389280319213867,1.1355712413787842
15224.1591796875,27.62458038330078,1.1049832105636597
15244.1640625,27.825429916381836,1.113017201423645
15264.169921875,28.215999603271484,1.1286399364471436
15284.17578125,28.266599655151367,1.1306639909744263
15304.1806640625,27.093870162963867,1.0837547779083252
15324.1865234375,27.96977996826172,1.1187912225723267
15344.19140625,27.44101905822754,1.0976407527923584
15364.197265625,27.81924057006836,1.112769603729248
15384.2021484375,27.493860244750977,1.0997543334960938
15404.2080078125,26.93670082092285,1.0774680376052856
15424.2138671875,27.193889617919922,1.087755560874939
15444.21875,27.578590393066406,1.103143572807312
15464.224609375,27.525299072265625,1.1010119915008545
15484.2294921875,26.75848960876465,1.070339560508728
15504.2353515625,26.695920944213867,1.0678367614746094
15524.240234375,27.054800033569336,1.0821919441223145
15544.24609375,26.20844078063965,1.0483375787734985
15564.251953125,26.423580169677734,1.0569431781768799
15584.2568359375,26.525529861450195,1.0610212087631226
15604.2626953125,26.436019897460938,1.0574407577514648
15624.267578125,26.60296058654785,1.0641183853149414
15644.2734375,26.29231071472168,1.0516923666000366
15664.2783203125,25.90353012084961,1.0361411571502686
15684.2841796875,25.775279998779297,1.0310112237930298
15704.2900390625,25.90608024597168,1.036243200302124
15724.294921875,26.04037094116211,1.0416147708892822
15744.30078125,25.486309051513672,1.0194523334503174
15764.3056640625,24.612430572509766,0.9844971895217896
